ts_event,SPY,AAPL,MSFT,AMZN,GOOG,NVDA,TSLA,META
2019-07-16 00:00:00+00:00,0.9189912727448405,0.24113140506226186,0.9502861401985697,0.050072247135027406,0.049939168626087646,0.024931762270488624,0.06676985385445999,0.9974178792296257
2019-07-17 00:00:00+00:00,0.9199852040316087,0.24120496467218405,0.9516844471970568,0.0502783947501262,0.050090148562669926,0.02492758594832674,0.0668923969572517,1.0020539779717157
2019-07-18 00:00:00+00:00,0.9163541756883806,0.24040320015452524,0.937163152004016,0.04980811072162456,0.049713866704356534,0.024798758721171373,0.06661150272296414,0.9937693177068048
2019-07-19 00:00:00+00:00,0.921044299781946,0.24098029646558597,0.9538483212530318,0.05015215260191161,0.049842155307690185,0.025022024176308832,0.06677530333883945,1.0005324539618772
2019-07-22 00:00:00+00:00,0.9177932288783632,0.24060278118425496,0.9495979858731015,0.05004107862903225,0.04973663923811536,0.024807786225333257,0.06666146069909983,0.9956040814539794
2019-07-23 00:00:00+00:00,0.9199111889570187,0.24229677592250126,0.9535695941017451,0.050647282884713055,0.05044638829658103,0.024622791658760315,0.06671026489290525,1.0079496901665097
2019-07-24 00:00:00+00:00,0.9197816748308074,0.24097301089331777,0.9522435901156242,0.05007032032032032,0.049841573562237826,0.02516537625994055,0.07528743940346422,0.9928956150745344
2019-07-25 00:00:00+00:00,0.9189294618036735,0.24091669980920932,0.9519115110223505,0.05123584655878643,0.045984227583168766,0.02469316252826284,0.06703875458755476,0.9962442299614926
2019-07-26 00:00:00+00:00,0.9195048577533422,0.24100893727213396,0.9511548981265103,0.050059255442483575,0.04987762769851887,0.024859775354879904,0.06683960694564056,0.9984439043806925
2019-07-29 00:00:00+00:00,0.9178603266967749,0.24053548562227153,0.9508872633941324,0.050031916619140554,0.049821789251937865,0.02481435098384034,0.06685666524307661,0.9960929206985752
2019-07-30 00:00:00+00:00,0.9178591674707315,0.23119607252422023,0.9487937322428701,0.04995342840604115,0.049745056617990176,0.025094393987475854,0.06672451444053044,0.9948818185172144
2019-07-31 00:00:00+00:00,0.9202348359406585,0.24092275165372865,0.9514047045611963,0.050047721179624666,0.04989849799987522,0.025011293729847894,0.06667495397585455,0.9968618031139872
2019-08-01 00:00:00+00:00,0.9201574575112677,0.24122816601126335,0.9511805084887881,0.05013971840121071,0.04987378754198168,0.024887383734785173,0.06680952210144103,0.9973848524337052
2019-08-02 00:00:00+00:00,0.9173133955573157,0.24037704099723417,0.9499393912040065,0.04997916666666667,0.049759722808784275,0.024851133672659266,0.06647944107741154,0.9956678413171784
2019-08-05 00:00:00+00:00,0.9236524231720539,0.24198209033624113,0.9562259045931634,0.05034597832287508,0.05018770676795597,0.0250169220550927,0.06696583928212142,1.0038172639864287
2019-08-06 00:00:00+00:00,0.9202658565595622,0.24095065995613238,0.9518449024726742,0.05010706218014473,0.049872138389361,0.024811960009697608,0.06683757077435509,0.9971673874635438
2019-08-07 00:00:00+00:00,0.9192413464797178,0.24077889003332223,0.9513440030244251,0.050010317730322426,0.04987068648483655,0.024915819007158207,0.06697656586063286,0.996894546920809
2019-08-08 00:00:00+00:00,0.9184101946672236,0.24039961720278422,0.9479623347810772,0.05007841444355799,0.050440607630250024,0.024844826031868477,0.066781574201358,0.9996641899051012
2019-08-09 00:00:00+00:00,0.9169952805330851,0.2412730038805411,0.9483565146504704,0.05001770949782505,0.04980966500904006,0.024838176531181283,0.06659866238273343,0.9970969441334938
2019-08-12 00:00:00+00:00,0.9186664248405323,0.24192267996159436,0.9500781697856285,0.05002578475336324,0.04984941708336715,0.024823172786507575,0.06663466862201206,0.9963020873048762
2019-08-13 00:00:00+00:00,0.9172187245949052,0.2416104490830325,0.9497355523425034,0.04996384869033664,0.04981682442415256,0.024749585172092504,0.0666241490911614,0.9972529680284133
2019-08-14 00:00:00+00:00,0.9194810141165027,0.24205104055496798,0.954025158014079,0.050000567234279106,0.04992690344959806,0.024882520498789227,0.06685541184965926,0.9949765491033046
2019-08-15 00:00:00+00:00,0.9172197308456689,0.2413580034280306,0.9545271560861914,0.04997439548009881,0.04972853722935939,0.023405282772305146,0.06677195461218374,0.9961400378464189
2019-08-16 00:00:00+00:00,0.9178077677163886,0.24131792424284013,0.9538725224824949,0.05000223153267243,0.049820985292162626,0.024846446661200332,0.06690699763231295,0.9956525947227923
2019-08-19 00:00:00+00:00,0.9190706633737911,0.24164513498757617,0.9535174492945652,0.05005346768236889,0.04996481993589314,0.024820701199631107,0.06673434211324793,0.9971050943931454
2019-08-20 00:00:00+00:00,0.9202509322698971,0.2418290703900406,0.9533808021702311,0.05007533344082017,0.04989312358819609,0.024900140971157163,0.06717826023009067,0.9977687898615115
2019-08-21 00:00:00+00:00,0.9162797934689089,0.24142941081500818,0.9521442344412911,0.04994631607778691,0.04970623846674097,0.024828025723849328,0.06676644839909,0.9954353406334346
2019-08-22 00:00:00+00:00,0.9194167099066952,0.24173615867530104,0.9516532647679788,0.05003047935716265,0.04991035593278272,0.02485267540190256,0.06668168340022118,0.9970709472403743
2019-08-23 00:00:00+00:00,0.9201241948425958,0.24185997310027876,0.9523137746444696,0.050096492483894056,0.049747096406777026,0.024889448781042243,0.06652192544790693,0.9947954442471926
2019-08-26 00:00:00+00:00,0.9174873203046406,0.24145803979474767,0.9524683791380345,0.050006219432900796,0.049816297261040185,0.02487372297649736,0.06671943004194548,0.9954770733349779
