ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2021-12-14 14:39:00+00:00,33,2,6771,15.11,15.11,15.08,15.08,312,META
2021-12-14 14:41:00+00:00,33,2,6771,15.105,15.11,15.105,15.11,30,META
2021-12-14 14:42:00+00:00,33,2,6771,15.1,15.1,15.08,15.08,13510,META
2021-12-14 14:43:00+00:00,33,2,6771,15.1,15.1,15.1,15.1,300,META
2021-12-14 14:44:00+00:00,33,2,6771,15.08,15.12,15.08,15.12,549,META
2021-12-14 14:45:00+00:00,33,2,6771,15.14,15.14,15.13,15.13,607,META
2021-12-14 14:46:00+00:00,33,2,6771,15.1,15.1,15.1,15.1,103,META
2021-12-14 14:47:00+00:00,33,2,6771,15.07,15.07,15.06,15.06,205,META
2021-12-14 14:48:00+00:00,33,2,6771,15.05,15.05,15.03,15.03,256,META
2021-12-14 14:49:00+00:00,33,2,6771,15.05,15.05,15.05,15.05,257,META
2021-12-14 14:50:00+00:00,33,2,6771,15.07,15.07,15.03,15.04,1118,META
2021-12-14 14:51:00+00:00,33,2,6771,15.04,15.04,15.02,15.02,479,META
2021-12-14 14:52:00+00:00,33,2,6771,15.02,15.02,15.01,15.01,104,META
2021-12-14 14:53:00+00:00,33,2,6771,15.0,15.03,15.0,15.01,7316,META
2021-12-14 14:54:00+00:00,33,2,6771,15.05,15.05,15.03,15.03,234,META
2021-12-14 14:55:00+00:00,33,2,6771,15.02,15.03,15.02,15.03,308,META
2021-12-14 14:56:00+00:00,33,2,6771,15.02,15.05,15.015,15.05,205,META
2021-12-14 14:58:00+00:00,33,2,6771,15.08,15.1,15.07,15.1,1271,META
2021-12-14 14:59:00+00:00,33,2,6771,15.08,15.08,15.05,15.05,494,META
2021-12-14 15:00:00+00:00,33,2,6771,15.06,15.07,15.04,15.07,310,META
2021-12-14 15:01:00+00:00,33,2,6771,15.07,15.07,15.07,15.07,212,META
2021-12-14 15:02:00+00:00,33,2,6771,15.06,15.06,15.05,15.05,19,META
2021-12-14 15:03:00+00:00,33,2,6771,15.02,15.02,15.02,15.02,52,META
2021-12-14 15:04:00+00:00,33,2,6771,15.01,15.01,15.01,15.01,500,META
2021-12-14 15:05:00+00:00,33,2,6771,15.0,15.02,15.0,15.01,1236,META
2021-12-14 15:06:00+00:00,33,2,6771,15.01,15.02,15.01,15.02,233,META
2021-12-14 15:08:00+00:00,33,2,6771,15.05,15.05,15.05,15.05,101,META
2021-12-14 15:09:00+00:00,33,2,6771,15.04,15.055,15.04,15.05,1679,META
2021-12-14 15:10:00+00:00,33,2,6771,15.04,15.04,15.04,15.04,100,META
2021-12-14 15:11:00+00:00,33,2,6771,15.045,15.05,15.03,15.03,598,META
2021-12-14 15:13:00+00:00,33,2,6771,15.04,15.04,15.01,15.01,542,META
2021-12-14 15:14:00+00:00,33,2,6771,15.04,15.04,15.02,15.02,127,META
2021-12-14 15:15:00+00:00,33,2,6771,15.01,15.02,15.005,15.01,1253,META
2021-12-14 15:16:00+00:00,33,2,6771,15.005,15.025,15.0,15.025,211,META
2021-12-14 15:17:00+00:00,33,2,6771,15.01,15.02,15.01,15.02,450,META
2021-12-14 15:18:00+00:00,33,2,6771,15.03,15.04,15.03,15.03,203,META
2021-12-14 15:19:00+00:00,33,2,6771,15.04,15.04,15.04,15.04,100,META
2021-12-14 15:20:00+00:00,33,2,6771,15.04,15.04,15.04,15.04,423,META
2021-12-14 15:21:00+00:00,33,2,6771,15.085,15.085,15.08,15.08,625,META
2021-12-14 15:22:00+00:00,33,2,6771,15.085,15.085,15.08,15.08,201,META
2021-12-14 15:23:00+00:00,33,2,6771,15.09,15.1,15.09,15.095,210,META
2021-12-14 15:24:00+00:00,33,2,6771,15.11,15.13,15.11,15.12,238,META
2021-12-14 15:25:00+00:00,33,2,6771,15.14,15.14,15.14,15.14,1,META
2021-12-14 15:28:00+00:00,33,2,6771,15.145,15.155,15.145,15.15,650,META
2021-12-14 15:29:00+00:00,33,2,6771,15.145,15.145,15.14,15.14,115,META
2021-12-14 15:30:00+00:00,33,2,6771,15.13,15.13,15.13,15.13,120,META
2021-12-14 15:31:00+00:00,33,2,6771,15.155,15.155,15.14,15.14,361,META
2021-12-14 15:33:00+00:00,33,2,6771,15.14,15.14,15.13,15.13,26,META
2021-12-14 15:34:00+00:00,33,2,6771,15.135,15.135,15.12,15.12,516,META
2021-12-14 15:35:00+00:00,33,2,6771,15.115,15.115,15.115,15.115,100,META
2021-12-14 15:36:00+00:00,33,2,6771,15.11,15.14,15.11,15.14,206,META
2021-12-14 15:37:00+00:00,33,2,6771,15.12,15.12,15.115,15.115,122,META
2021-12-14 15:38:00+00:00,33,2,6771,15.105,15.11,15.105,15.11,110,META
2021-12-14 15:39:00+00:00,33,2,6771,15.11,15.11,15.1,15.1,403,META
2021-12-14 15:40:00+00:00,33,2,6771,15.1,15.1,15.095,15.095,2,META
2021-12-14 15:41:00+00:00,33,2,6771,15.08,15.08,15.06,15.06,130,META
2021-12-14 15:42:00+00:00,33,2,6771,15.065,15.065,15.06,15.06,200,META
2021-12-14 15:43:00+00:00,33,2,6771,15.055,15.055,15.055,15.055,1,META
2021-12-14 15:44:00+00:00,33,2,6771,15.05,15.05,15.05,15.05,42,META
2021-12-14 15:45:00+00:00,33,2,6771,15.07,15.07,15.06,15.07,650,META
2021-12-14 15:46:00+00:00,33,2,6771,15.06,15.06,15.06,15.06,715,META
2021-12-14 15:47:00+00:00,33,2,6771,15.06,15.06,15.055,15.055,200,META
2021-12-14 15:48:00+00:00,33,2,6771,15.04,15.04,15.04,15.04,2,META
2021-12-14 15:49:00+00:00,33,2,6771,15.04,15.04,15.04,15.04,4,META
2021-12-14 15:50:00+00:00,33,2,6771,15.035,15.035,15.03,15.03,1315,META
2021-12-14 15:51:00+00:00,33,2,6771,15.03,15.03,15.02,15.02,524,META
2021-12-14 15:52:00+00:00,33,2,6771,15.02,15.02,15.01,15.01,305,META
2021-12-14 15:53:00+00:00,33,2,6771,15.0,15.0,14.985,14.985,1804,META
2021-12-14 15:54:00+00:00,33,2,6771,14.98,14.995,14.98,14.99,484,META
2021-12-14 15:55:00+00:00,33,2,6771,14.98,14.98,14.97,14.97,1200,META
2021-12-14 15:56:00+00:00,33,2,6771,14.97,14.975,14.96,14.96,2107,META
2021-12-14 15:57:00+00:00,33,2,6771,14.96,14.96,14.95,14.95,838,META
2021-12-14 15:58:00+00:00,33,2,6771,14.95,14.96,14.95,14.96,440,META
2021-12-14 15:59:00+00:00,33,2,6771,14.955,14.955,14.95,14.95,6,META
2021-12-14 16:00:00+00:00,33,2,6771,14.96,14.96,14.96,14.96,2,META
2021-12-14 16:01:00+00:00,33,2,6771,14.95,14.95,14.95,14.95,30,META
2021-12-14 16:03:00+00:00,33,2,6771,14.94,14.94,14.93,14.93,131,META
2021-12-14 16:04:00+00:00,33,2,6771,14.92,14.93,14.92,14.93,8,META
2021-12-14 16:05:00+00:00,33,2,6771,14.95,14.95,14.95,14.95,2096,META
2021-12-14 16:06:00+00:00,33,2,6771,14.94,14.94,14.94,14.94,161,META
2021-12-14 16:08:00+00:00,33,2,6771,14.94,14.94,14.94,14.94,105,META
2021-12-14 16:09:00+00:00,33,2,6771,14.935,14.94,14.935,14.94,302,META
2021-12-14 16:10:00+00:00,33,2,6771,14.945,14.95,14.93,14.93,318,META
2021-12-14 16:11:00+00:00,33,2,6771,14.94,14.94,14.94,14.94,1,META
2021-12-14 16:12:00+00:00,33,2,6771,14.935,14.94,14.935,14.94,200,META
2021-12-14 16:13:00+00:00,33,2,6771,14.93,14.93,14.93,14.93,264,META
2021-12-14 16:14:00+00:00,33,2,6771,14.93,14.93,14.915,14.915,278,META
2021-12-14 16:15:00+00:00,33,2,6771,14.93,14.93,14.91,14.91,446,META
2021-12-14 16:16:00+00:00,33,2,6771,14.93,14.95,14.93,14.95,2302,META
2021-12-14 16:17:00+00:00,33,2,6771,14.945,14.945,14.94,14.94,105,META
2021-12-14 16:18:00+00:00,33,2,6771,14.95,14.95,14.94,14.94,211,META
2021-12-14 16:19:00+00:00,33,2,6771,14.94,14.94,14.94,14.94,20,META
2021-12-14 16:20:00+00:00,33,2,6771,14.95,14.97,14.95,14.96,1601,META
2021-12-14 16:21:00+00:00,33,2,6771,14.97,14.97,14.96,14.96,120,META
2021-12-14 16:22:00+00:00,33,2,6771,14.96,14.96,14.96,14.96,12,META
2021-12-14 16:23:00+00:00,33,2,6771,14.95,14.95,14.94,14.94,101,META
2021-12-14 16:24:00+00:00,33,2,6771,14.95,14.95,14.95,14.95,100,META
2021-12-14 16:25:00+00:00,33,2,6771,14.96,14.96,14.96,14.96,129,META
2021-12-14 16:26:00+00:00,33,2,6771,14.95,14.95,14.95,14.95,2,META
2021-12-14 16:27:00+00:00,33,2,6771,14.96,14.96,14.96,14.96,100,META
2021-12-14 16:28:00+00:00,33,2,6771,14.97,14.97,14.97,14.97,100,META
2021-12-14 16:29:00+00:00,33,2,6771,14.96,14.96,14.96,14.96,193,META
2021-12-14 16:30:00+00:00,33,2,6771,14.98,14.98,14.98,14.98,115,META
2021-12-14 16:31:00+00:00,33,2,6771,14.97,14.97,14.95,14.95,620,META
2021-12-14 16:34:00+00:00,33,2,6771,14.94,14.94,14.94,14.94,150,META
2021-12-14 16:35:00+00:00,33,2,6771,14.96,14.96,14.94,14.94,236,META
2021-12-14 16:36:00+00:00,33,2,6771,14.94,14.94,14.94,14.94,100,META
2021-12-14 16:37:00+00:00,33,2,6771,14.93,14.93,14.93,14.93,1,META
2021-12-14 16:38:00+00:00,33,2,6771,14.93,14.93,14.93,14.93,100,META
2021-12-14 16:39:00+00:00,33,2,6771,14.91,14.91,14.91,14.91,197,META
2021-12-14 16:41:00+00:00,33,2,6771,14.93,14.93,14.93,14.93,100,META
2021-12-14 16:42:00+00:00,33,2,6771,14.93,14.93,14.915,14.915,600,META
2021-12-14 16:44:00+00:00,33,2,6771,14.91,14.91,14.91,14.91,100,META
2021-12-14 16:45:00+00:00,33,2,6771,14.905,14.91,14.905,14.91,200,META
2021-12-14 16:46:00+00:00,33,2,6771,14.91,14.92,14.91,14.92,250,META
2021-12-14 16:48:00+00:00,33,2,6771,14.92,14.92,14.92,14.92,600,META
2021-12-14 16:49:00+00:00,33,2,6771,14.92,14.92,14.92,14.92,301,META
2021-12-14 16:51:00+00:00,33,2,6771,14.93,14.93,14.93,14.93,600,META
2021-12-14 16:52:00+00:00,33,2,6771,14.925,14.925,14.925,14.925,10,META
2021-12-14 16:53:00+00:00,33,2,6771,14.92,14.92,14.92,14.92,101,META
2021-12-14 16:55:00+00:00,33,2,6771,14.915,14.92,14.915,14.92,303,META
2021-12-14 16:56:00+00:00,33,2,6771,14.92,14.92,14.92,14.92,312,META
2021-12-14 16:57:00+00:00,33,2,6771,14.91,14.91,14.905,14.91,213,META
2021-12-14 16:58:00+00:00,33,2,6771,14.915,14.915,14.915,14.915,5,META
2021-12-14 17:00:00+00:00,33,2,6771,14.92,14.92,14.92,14.92,100,META
2021-12-14 17:01:00+00:00,33,2,6771,14.92,14.92,14.92,14.92,100,META
2021-12-14 17:02:00+00:00,33,2,6771,14.915,14.915,14.915,14.915,30,META
2021-12-14 17:03:00+00:00,33,2,6771,14.91,14.91,14.905,14.905,506,META
2021-12-14 17:04:00+00:00,33,2,6771,14.9,14.9,14.885,14.885,2058,META
2021-12-14 17:05:00+00:00,33,2,6771,14.885,14.885,14.87,14.87,1278,META
2021-12-14 17:06:00+00:00,33,2,6771,14.89,14.89,14.89,14.89,700,META
2021-12-14 17:07:00+00:00,33,2,6771,14.91,14.91,14.91,14.91,181,META
2021-12-14 17:08:00+00:00,33,2,6771,14.89,14.89,14.89,14.89,200,META
2021-12-14 17:09:00+00:00,33,2,6771,14.9,14.9,14.9,14.9,100,META
2021-12-14 17:11:00+00:00,33,2,6771,14.91,14.91,14.91,14.91,100,META
2021-12-14 17:13:00+00:00,33,2,6771,14.9,14.9,14.9,14.9,204,META
2021-12-14 17:15:00+00:00,33,2,6771,14.89,14.89,14.89,14.89,3,META
2021-12-14 17:16:00+00:00,33,2,6771,14.885,14.885,14.875,14.88,315,META
2021-12-14 17:17:00+00:00,33,2,6771,14.88,14.88,14.88,14.88,103,META
2021-12-14 17:18:00+00:00,33,2,6771,14.875,14.875,14.875,14.875,31,META
2021-12-14 17:19:00+00:00,33,2,6771,14.87,14.87,14.87,14.87,2,META
2021-12-14 17:20:00+00:00,33,2,6771,14.86,14.86,14.86,14.86,330,META
2021-12-14 17:21:00+00:00,33,2,6771,14.86,14.86,14.86,14.86,900,META
2021-12-14 17:22:00+00:00,33,2,6771,14.87,14.885,14.87,14.88,568,META
2021-12-14 17:24:00+00:00,33,2,6771,14.87,14.87,14.87,14.87,61,META
2021-12-14 17:26:00+00:00,33,2,6771,14.88,14.88,14.88,14.88,100,META
2021-12-14 17:27:00+00:00,33,2,6771,14.88,14.89,14.88,14.89,205,META
2021-12-14 17:28:00+00:00,33,2,6771,14.885,14.885,14.885,14.885,300,META
2021-12-14 17:29:00+00:00,33,2,6771,14.9,14.9,14.9,14.9,23,META
2021-12-14 17:30:00+00:00,33,2,6771,14.9,14.9,14.9,14.9,100,META
2021-12-14 17:32:00+00:00,33,2,6771,14.885,14.885,14.88,14.88,30,META
2021-12-14 17:35:00+00:00,33,2,6771,14.9,14.9,14.89,14.89,110,META
2021-12-14 17:37:00+00:00,33,2,6771,14.89,14.89,14.89,14.89,100,META
2021-12-14 17:38:00+00:00,33,2,6771,14.89,14.89,14.89,14.89,100,META
2021-12-14 17:42:00+00:00,33,2,6771,14.89,14.89,14.89,14.89,100,META
2021-12-14 17:45:00+00:00,33,2,6771,14.88,14.88,14.87,14.87,424,META
2021-12-14 17:47:00+00:00,33,2,6771,14.88,14.88,14.88,14.88,10,META
2021-12-14 17:51:00+00:00,33,2,6771,14.87,14.87,14.87,14.87,1,META
2021-12-14 17:53:00+00:00,33,2,6771,14.865,14.87,14.865,14.87,101,META
2021-12-14 17:56:00+00:00,33,2,6771,14.87,14.87,14.87,14.87,100,META
2021-12-14 17:57:00+00:00,33,2,6771,14.87,14.87,14.87,14.87,100,META
2021-12-14 17:59:00+00:00,33,2,6771,14.885,14.885,14.885,14.885,3,META
2021-12-14 18:01:00+00:00,33,2,6771,14.87,14.87,14.87,14.87,102,META
2021-12-14 18:04:00+00:00,33,2,6771,14.91,14.91,14.91,14.91,100,META
2021-12-14 18:06:00+00:00,33,2,6771,14.93,14.93,14.93,14.93,301,META
2021-12-14 18:07:00+00:00,33,2,6771,14.93,14.93,14.93,14.93,114,META
2021-12-14 18:09:00+00:00,33,2,6771,14.92,14.92,14.915,14.915,120,META
2021-12-14 18:10:00+00:00,33,2,6771,14.91,14.91,14.91,14.91,100,META
2021-12-14 18:12:00+00:00,33,2,6771,14.89,14.89,14.89,14.89,13,META
2021-12-14 18:13:00+00:00,33,2,6771,14.9,14.9,14.9,14.9,32,META
2021-12-14 18:15:00+00:00,33,2,6771,14.91,14.91,14.91,14.91,100,META
2021-12-14 18:17:00+00:00,33,2,6771,14.92,14.92,14.92,14.92,1,META
2021-12-14 18:18:00+00:00,33,2,6771,14.905,14.905,14.905,14.905,22,META
2021-12-14 18:19:00+00:00,33,2,6771,14.9,14.9,14.9,14.9,5,META
2021-12-14 18:20:00+00:00,33,2,6771,14.91,14.91,14.9,14.9,121,META
2021-12-14 18:24:00+00:00,33,2,6771,14.905,14.905,14.905,14.905,27,META
2021-12-14 18:25:00+00:00,33,2,6771,14.9,14.9,14.9,14.9,25,META
2021-12-14 18:27:00+00:00,33,2,6771,14.92,14.92,14.92,14.92,200,META
2021-12-14 18:28:00+00:00,33,2,6771,14.925,14.93,14.925,14.93,301,META
2021-12-14 18:29:00+00:00,33,2,6771,14.92,14.92,14.92,14.92,30,META
2021-12-14 18:30:00+00:00,33,2,6771,14.92,14.92,14.92,14.92,70,META
2021-12-14 18:31:00+00:00,33,2,6771,14.91,14.91,14.91,14.91,106,META
2021-12-14 18:33:00+00:00,33,2,6771,14.905,14.905,14.905,14.905,2,META
2021-12-14 18:35:00+00:00,33,2,6771,14.91,14.91,14.91,14.91,5,META
2021-12-14 18:41:00+00:00,33,2,6771,14.905,14.905,14.905,14.905,224,META
2021-12-14 18:42:00+00:00,33,2,6771,14.905,14.905,14.905,14.905,30,META
2021-12-14 18:43:00+00:00,33,2,6771,14.9,14.9,14.9,14.9,376,META
2021-12-14 18:44:00+00:00,33,2,6771,14.89,14.89,14.89,14.89,104,META
2021-12-14 18:45:00+00:00,33,2,6771,14.885,14.89,14.885,14.89,400,META
2021-12-14 18:46:00+00:00,33,2,6771,14.885,14.89,14.885,14.89,201,META
2021-12-14 18:49:00+00:00,33,2,6771,14.885,14.885,14.885,14.885,23,META
2021-12-14 18:51:00+00:00,33,2,6771,14.88,14.88,14.88,14.88,100,META
2021-12-14 18:52:00+00:00,33,2,6771,14.885,14.885,14.885,14.885,29,META
2021-12-14 18:56:00+00:00,33,2,6771,14.875,14.875,14.875,14.875,30,META
2021-12-14 18:59:00+00:00,33,2,6771,14.875,14.875,14.875,14.875,21,META
2021-12-14 19:00:00+00:00,33,2,6771,14.875,14.88,14.875,14.88,300,META
2021-12-14 19:01:00+00:00,33,2,6771,14.87,14.87,14.87,14.87,265,META
2021-12-14 19:03:00+00:00,33,2,6771,14.89,14.89,14.89,14.89,600,META
2021-12-14 19:05:00+00:00,33,2,6771,14.89,14.89,14.885,14.885,101,META
2021-12-14 19:09:00+00:00,33,2,6771,14.91,14.91,14.91,14.91,2,META
2021-12-14 19:10:00+00:00,33,2,6771,14.945,14.945,14.945,14.945,100,META
2021-12-14 19:11:00+00:00,33,2,6771,14.95,14.95,14.95,14.95,400,META
2021-12-14 19:12:00+00:00,33,2,6771,14.95,14.95,14.95,14.95,5,META
2021-12-14 19:13:00+00:00,33,2,6771,14.95,14.95,14.95,14.95,100,META
2021-12-14 19:15:00+00:00,33,2,6771,14.95,14.95,14.95,14.95,1000,META
2021-12-14 19:17:00+00:00,33,2,6771,14.95,14.95,14.95,14.95,402,META
2021-12-14 19:18:00+00:00,33,2,6771,14.95,14.95,14.95,14.95,156,META
2021-12-14 19:20:00+00:00,33,2,6771,14.95,14.95,14.95,14.95,112,META
2021-12-14 19:21:00+00:00,33,2,6771,14.95,14.95,14.94,14.945,220,META
2021-12-14 19:23:00+00:00,33,2,6771,14.97,14.97,14.97,14.97,200,META
2021-12-14 19:24:00+00:00,33,2,6771,14.98,14.98,14.98,14.98,420,META
2021-12-14 19:26:00+00:00,33,2,6771,14.98,14.98,14.96,14.96,608,META
2021-12-14 19:29:00+00:00,33,2,6771,14.97,14.97,14.965,14.965,101,META
2021-12-14 19:30:00+00:00,33,2,6771,14.97,14.97,14.97,14.97,100,META
2021-12-14 19:33:00+00:00,33,2,6771,14.98,14.98,14.98,14.98,156,META
2021-12-14 19:35:00+00:00,33,2,6771,14.99,14.99,14.975,14.975,201,META
2021-12-14 19:36:00+00:00,33,2,6771,14.97,14.97,14.97,14.97,274,META
2021-12-14 19:39:00+00:00,33,2,6771,14.985,14.985,14.98,14.98,25,META
2021-12-14 19:41:00+00:00,33,2,6771,14.99,14.99,14.98,14.98,400,META
2021-12-14 19:42:00+00:00,33,2,6771,14.985,14.985,14.985,14.985,1,META
2021-12-14 19:44:00+00:00,33,2,6771,15.0,15.005,15.0,15.005,636,META
2021-12-14 19:46:00+00:00,33,2,6771,15.01,15.01,15.01,15.01,2,META
2021-12-14 19:47:00+00:00,33,2,6771,15.01,15.01,15.01,15.01,121,META
2021-12-14 19:48:00+00:00,33,2,6771,15.0,15.0,14.995,14.995,145,META
2021-12-14 19:51:00+00:00,33,2,6771,14.98,14.98,14.97,14.97,452,META
2021-12-14 19:55:00+00:00,33,2,6771,14.98,14.98,14.975,14.975,51,META
2021-12-14 19:56:00+00:00,33,2,6771,14.975,14.975,14.975,14.975,2,META
2021-12-14 19:58:00+00:00,33,2,6771,14.97,14.97,14.97,14.97,28,META
2021-12-14 20:00:00+00:00,33,2,6771,14.98,15.01,14.98,15.01,301,META
2021-12-14 20:01:00+00:00,33,2,6771,15.0,15.0,15.0,15.0,456,META
2021-12-14 20:02:00+00:00,33,2,6771,15.015,15.02,15.015,15.02,121,META
2021-12-14 20:05:00+00:00,33,2,6771,15.03,15.03,15.03,15.03,110,META
2021-12-14 20:06:00+00:00,33,2,6771,15.035,15.035,15.035,15.035,10,META
2021-12-14 20:07:00+00:00,33,2,6771,15.03,15.03,15.03,15.03,119,META
2021-12-14 20:08:00+00:00,33,2,6771,15.03,15.03,15.03,15.03,6,META
2021-12-14 20:10:00+00:00,33,2,6771,15.05,15.05,15.05,15.05,100,META
2021-12-14 20:11:00+00:00,33,2,6771,15.05,15.05,15.05,15.05,100,META
2021-12-14 20:12:00+00:00,33,2,6771,15.045,15.045,15.045,15.045,100,META
2021-12-14 20:13:00+00:00,33,2,6771,15.04,15.04,15.035,15.035,2433,META
2021-12-14 20:15:00+00:00,33,2,6771,15.04,15.04,15.035,15.035,4301,META
2021-12-14 20:16:00+00:00,33,2,6771,15.03,15.03,15.025,15.025,401,META
2021-12-14 20:19:00+00:00,33,2,6771,15.065,15.065,15.065,15.065,10,META
2021-12-14 20:20:00+00:00,33,2,6771,15.06,15.06,15.06,15.06,101,META
2021-12-14 20:24:00+00:00,33,2,6771,15.06,15.06,15.055,15.055,200,META
2021-12-14 20:26:00+00:00,33,2,6771,15.08,15.08,15.08,15.08,110,META
2021-12-14 20:27:00+00:00,33,2,6771,15.08,15.08,15.075,15.075,103,META
2021-12-14 20:30:00+00:00,33,2,6771,15.09,15.1,15.09,15.1,415,META
2021-12-14 20:31:00+00:00,33,2,6771,15.11,15.11,15.11,15.11,600,META
2021-12-14 20:32:00+00:00,33,2,6771,15.11,15.11,15.1,15.105,247,META
2021-12-14 20:33:00+00:00,33,2,6771,15.1,15.1,15.1,15.1,2,META
2021-12-14 20:34:00+00:00,33,2,6771,15.11,15.11,15.09,15.1,601,META
2021-12-14 20:36:00+00:00,33,2,6771,15.11,15.11,15.11,15.11,15,META
2021-12-14 20:37:00+00:00,33,2,6771,15.1,15.1,15.1,15.1,101,META
2021-12-14 20:39:00+00:00,33,2,6771,15.09,15.09,15.065,15.065,811,META
2021-12-14 20:40:00+00:00,33,2,6771,15.07,15.07,15.07,15.07,11,META
2021-12-14 20:42:00+00:00,33,2,6771,15.06,15.06,15.06,15.06,103,META
2021-12-14 20:43:00+00:00,33,2,6771,15.055,15.055,15.05,15.05,216,META
2021-12-14 20:44:00+00:00,33,2,6771,15.05,15.05,15.05,15.05,200,META
2021-12-14 20:45:00+00:00,33,2,6771,15.04,15.04,15.03,15.03,685,META
2021-12-14 20:46:00+00:00,33,2,6771,15.04,15.04,15.04,15.04,200,META
2021-12-14 20:47:00+00:00,33,2,6771,15.055,15.055,15.055,15.055,300,META
2021-12-14 20:48:00+00:00,33,2,6771,15.04,15.04,15.04,15.04,11,META
2021-12-14 20:49:00+00:00,33,2,6771,15.03,15.03,15.025,15.03,503,META
2021-12-14 20:50:00+00:00,33,2,6771,15.035,15.035,15.03,15.03,298,META
2021-12-14 20:52:00+00:00,33,2,6771,15.04,15.04,15.03,15.03,102,META
2021-12-14 20:53:00+00:00,33,2,6771,15.04,15.04,15.035,15.04,201,META
2021-12-14 20:54:00+00:00,33,2,6771,15.025,15.025,15.025,15.025,200,META
2021-12-14 20:55:00+00:00,33,2,6771,15.04,15.04,15.035,15.035,101,META
2021-12-14 20:56:00+00:00,33,2,6771,15.035,15.04,15.035,15.035,153,META
2021-12-14 20:57:00+00:00,33,2,6771,15.04,15.045,15.04,15.045,129,META
2021-12-14 20:58:00+00:00,33,2,6771,15.05,15.05,15.05,15.05,200,META
2021-12-14 20:59:00+00:00,33,2,6771,15.05,15.055,15.05,15.055,1221,META
2021-12-14 21:03:00+00:00,33,2,6771,15.06,15.06,15.06,15.06,6,META
2021-12-14 21:10:00+00:00,33,2,6771,15.06,15.06,15.06,15.06,7,META
2021-12-14 21:11:00+00:00,33,2,6771,15.06,15.06,15.06,15.06,18,META
2021-12-14 21:16:00+00:00,33,2,6771,15.12,15.12,15.12,15.12,5,META
2021-12-14 21:21:00+00:00,33,2,6771,15.15,15.15,15.15,15.15,1,META
2021-12-14 21:22:00+00:00,33,2,6771,15.15,15.15,15.15,15.15,20,META
2021-12-14 21:44:00+00:00,33,2,6771,15.07,15.07,15.06,15.06,101,META
2021-12-14 21:48:00+00:00,33,2,6771,15.12,15.12,15.12,15.12,7,META
2021-12-14 21:50:00+00:00,33,2,6771,15.12,15.12,15.12,15.12,4,META
2021-12-14 21:52:00+00:00,33,2,6771,15.1,15.1,15.1,15.1,1,META
2021-12-14 21:53:00+00:00,33,2,6771,15.1,15.1,15.1,15.1,10,META
2021-12-14 21:58:00+00:00,33,2,6771,15.07,15.07,15.07,15.07,1,META
2021-12-14 21:59:00+00:00,33,2,6771,15.1,15.13,15.1,15.13,2,META
2021-12-14 22:08:00+00:00,33,2,6771,15.06,15.06,15.06,15.06,100,META
2021-12-14 22:27:00+00:00,33,2,6771,15.06,15.06,15.06,15.06,100,META
2021-12-14 22:31:00+00:00,33,2,6771,15.15,15.15,15.15,15.15,1,META
2021-12-14 23:24:00+00:00,33,2,6771,15.11,15.11,15.11,15.11,1,META
2021-12-14 23:36:00+00:00,33,2,6771,15.0,15.0,15.0,15.0,3,META
2021-12-14 23:56:00+00:00,33,2,6771,14.95,14.95,14.95,14.95,51,META
2021-12-14 23:57:00+00:00,33,2,6771,14.95,14.95,14.95,14.95,2,META
2021-12-15 09:34:00+00:00,33,2,6779,15.01,15.01,15.01,15.01,1,META
2021-12-15 09:39:00+00:00,33,2,6779,15.01,15.01,15.01,15.01,1,META
2021-12-15 09:40:00+00:00,33,2,6779,15.0,15.0,14.98,14.98,111,META
2021-12-15 09:41:00+00:00,33,2,6779,14.97,14.97,14.97,14.97,6,META
2021-12-15 09:42:00+00:00,33,2,6779,14.97,14.97,14.97,14.97,1,META
2021-12-15 09:43:00+00:00,33,2,6779,14.97,14.99,14.97,14.99,14,META
2021-12-15 09:47:00+00:00,33,2,6779,14.95,14.95,14.95,14.95,1,META
2021-12-15 09:48:00+00:00,33,2,6779,14.94,14.94,14.94,14.94,1,META
2021-12-15 09:50:00+00:00,33,2,6779,14.99,14.99,14.99,14.99,2,META
2021-12-15 10:04:00+00:00,33,2,6779,14.99,14.99,14.99,14.99,1,META
2021-12-15 10:06:00+00:00,33,2,6779,14.98,14.98,14.97,14.97,3,META
2021-12-15 10:09:00+00:00,33,2,6779,14.95,14.95,14.95,14.95,17,META
2021-12-15 10:34:00+00:00,33,2,6779,14.95,14.95,14.95,14.95,9,META
2021-12-15 10:36:00+00:00,33,2,6779,14.95,14.95,14.95,14.95,11,META
2021-12-15 10:46:00+00:00,33,2,6779,14.96,14.96,14.95,14.95,50,META
2021-12-15 11:17:00+00:00,33,2,6779,14.97,14.97,14.96,14.96,8,META
2021-12-15 11:29:00+00:00,33,2,6779,14.96,14.96,14.96,14.96,100,META
2021-12-15 11:31:00+00:00,33,2,6779,14.96,14.96,14.96,14.96,1,META
2021-12-15 11:32:00+00:00,33,2,6779,14.96,14.96,14.96,14.96,3,META
2021-12-15 11:33:00+00:00,33,2,6779,14.96,14.96,14.96,14.96,30,META
2021-12-15 11:40:00+00:00,33,2,6779,14.96,14.96,14.96,14.96,100,META
2021-12-15 11:48:00+00:00,33,2,6779,14.97,14.97,14.96,14.96,132,META
2021-12-15 11:55:00+00:00,33,2,6779,14.96,14.96,14.96,14.96,27,META
2021-12-15 12:00:00+00:00,33,2,6779,14.96,14.96,14.96,14.96,46,META
