ts_event,AAPL,MSFT,AMZN,GOOG,NVDA,TSLA,META,OTHERS
2018-05-01 00:00:00+00:00,0.031158019567924505,0.031984524689487905,0.036299719530165885,0.012004197008285011,0.006789124831956737,0.00277106780028843,0.01889770246009953,0.8600956441117921
2018-05-02 00:00:00+00:00,0.0313687517411136,0.03220084679499087,0.03654522675074101,0.012085385432903311,0.0068350419682102585,0.0027898094644797657,0.019025513982234826,0.8591494238653264
2018-05-03 00:00:00+00:00,0.03149499310126215,0.03246521588409612,0.03668180627962718,0.012104267656527406,0.0070523301906576935,0.0026409217260321026,0.018845519501193567,0.8587149456606038
2018-05-04 00:00:00+00:00,0.03231232861848222,0.03242165787596472,0.03641742384335159,0.012235430746825201,0.007143579885884234,0.0026955257367958035,0.018881560053833457,0.8578924932388627
2018-05-05 00:00:00+00:00,0.03231232861848222,0.03242165787596472,0.03641742384335159,0.012235430746825201,0.007143579885884234,0.0026955257367958035,0.018881560053833457,0.8578924932388627
2018-05-06 00:00:00+00:00,0.03231232861848222,0.03242165787596472,0.03641742384335159,0.012235430746825201,0.007143579885884234,0.0026955257367958035,0.018881560053833457,0.8578924932388627
2018-05-07 00:00:00+00:00,0.03243635798191493,0.03267226032618368,0.036735174779570515,0.012270719014624934,0.007405986093579729,0.002765725724964382,0.018962798361918047,0.8567509777172437
2018-05-08 00:00:00+00:00,0.0325922683221823,0.032533041590642894,0.03655725434477002,0.012260481685172754,0.007457209738750058,0.002758417931656025,0.019064021368288903,0.8567773050185371
2018-05-09 00:00:00+00:00,0.03250754547997868,0.0326016238244618,0.03656222033415869,0.012475518351157568,0.007544509416542623,0.0027761618661830637,0.01927620198119027,0.8562562187463273
2018-05-10 00:00:00+00:00,0.032667086289284886,0.03262280829486332,0.036247848229792726,0.012529008409287643,0.0076017387437175695,0.0027340411722096025,0.019397699914124135,0.8561997689467201
